MC	<p>005c</p> <p>Which one of the following statements is<strong> <span style="color: #169179;"><strong>TRUE</strong></span> </strong> about enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the <strong><span style="color: #660000;">activation energy</span></strong> of the chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> can provide favorable microenvironments for a chemical reaction&nbsp; 	Correct	C.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #990000;">reduce</span></strong> the rate of a chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i>enzymes</i></strong> only allow chemical reactions to go forward&nbsp; 	Incorrect	E.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #000099;">alter</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect
MC	<p>362b</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> regarding enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> stabilize the transition state in a chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i>enzymes</i></strong> can provide favorable microenvironments for a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #009900;">increase</span></strong> the rate of a chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the Gibbs <strong><span style="color: #006600;">free energy</span></strong> (&Delta;G) of a chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> only allow chemical reactions to go forward&nbsp; 	Correct
MC	<p>3775</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> regarding enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> stabilize the transition state in a chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #009900;">increase</span></strong> the rate of a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the Gibbs <strong><span style="color: #006600;">free energy</span></strong> (&Delta;G) of a chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> force chemical reactions to go forward&nbsp; 	Correct
MC	<p>3b13</p> <p>Which one of the following statements is<strong> <span style="color: #169179;"><strong>TRUE</strong></span> </strong> of enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> are needed in large quantities as they are used up in a chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> <strong><span style="color: #009900;"><strong><span style="color: #009900;">increase</span></strong></span></strong> the rate of a chemical reaction&nbsp; 	Correct	C.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #000099;">alter</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #000099;">alter</span></strong> the standard <strong><span style="color: #006600;">free energy</span></strong> (&Delta;G&deg;&prime;) of a chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the <strong><span style="color: #660000;">activation energy</span></strong> of the chemical reaction&nbsp; 	Incorrect
MC	<p>3d71</p> <p>Which one of the following statements is<strong> <span style="color: #169179;"><strong>TRUE</strong></span> </strong> of enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> are needed in large quantities as they are used up in a chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> cannot <strong><span style="color: #000099;"><strong><span style="color: #000099;">change</span></strong></span></strong> the standard <strong><span style="color: #006600;"><strong><span style="color: #006600;">free energy</span></strong></span></strong> (&Delta;G&deg;&prime;) of a chemical reaction&nbsp; 	Correct	C.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the <strong><span style="color: #660000;">activation energy</span></strong> of the chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #000099;">alter</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i>enzymes</i></strong> only convert substrate to product and<strong> <strong>NOT</strong> </strong>the reverse&nbsp; 	Incorrect
MC	<p>3e66</p> <p>Which one of the following statements is<strong> <span style="color: #169179;"><strong>TRUE</strong></span> </strong> of enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> force chemical reactions to go forward&nbsp; 	Incorrect	B.<strong> </strong><strong><i>enzymes</i></strong> provide the needed <strong><span style="color: #660000;">activation energy</span></strong> for a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #000099;">alter</span></strong> the Gibbs <strong><span style="color: #006600;">free energy</span></strong> (&Delta;G) of a chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> stabilize the transition state in a chemical reaction&nbsp; 	Correct	E.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #000099;">alter</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect
MC	<p>422d</p> <p>Which one of the following statements is<strong> <span style="color: #169179;"><strong>TRUE</strong></span> </strong> of enzyme kinetics?</p>	A.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> stabilize the transition state in a chemical reaction&nbsp; 	Correct	B.<strong> </strong><strong><i>enzymes</i></strong> are needed in large quantities as they are used up in a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i>enzymes</i></strong> produce more product than substrate in a chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i>enzymes</i></strong> make endergonic reactions proceed spontaneously&nbsp; 	Incorrect	E.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #009900;">raise</span></strong> the <strong><span style="color: #660000;">activation energy</span></strong> of a chemical reaction&nbsp; 	Incorrect
MC	<p>4772</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the standard <strong><span style="color: #006600;">free energy</span></strong> (&Delta;G&deg;&prime;) of a chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #990000;">reduce</span></strong> the <strong><span style="color: #660000;">activation energy</span></strong> of a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> <strong><span style="color: #990000;"><strong><span style="color: #990000;">reduce</span></strong></span></strong> the rate of a chemical reaction&nbsp; 	Correct	D.<strong> </strong><strong><i>enzymes</i></strong> stabilize the transition state in a chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i>enzymes</i></strong> can provide favorable microenvironments for a chemical reaction&nbsp; 	Incorrect
MC	<p>4912</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the Gibbs <strong><span style="color: #006600;">free energy</span></strong> (&Delta;G) of a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i>enzymes</i></strong> stabilize the transition state in a chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> <strong><span style="color: #009900;"><strong><span style="color: #009900;">raise</span></strong></span></strong> the <strong><span style="color: #660000;"><strong><span style="color: #660000;">activation energy</span></strong></span></strong> of a chemical reaction&nbsp; 	Correct	E.<strong> </strong><strong><i>enzymes</i></strong> can provide favorable microenvironments for a chemical reaction&nbsp; 	Incorrect
MC	<p>4dc8</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> regarding enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #009900;">increase</span></strong> the rate of a chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i>enzymes</i></strong> can provide favorable microenvironments for a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> <strong><span style="color: #009900;"><strong><span style="color: #009900;">raise</span></strong></span></strong> the <strong><span style="color: #660000;"><strong><span style="color: #660000;">activation energy</span></strong></span></strong> of a chemical reaction&nbsp; 	Correct	E.<strong> </strong><strong><i>enzymes</i></strong> stabilize the transition state in a chemical reaction&nbsp; 	Incorrect
MC	<p>518f</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #990000;">reduce</span></strong> the <strong><span style="color: #660000;">activation energy</span></strong> of a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i>enzymes</i></strong> can provide favorable microenvironments for a chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> <strong><span style="color: #000099;"><strong><span style="color: #000099;">alter</span></strong></span></strong> the standard <strong><span style="color: #006600;"><strong><span style="color: #006600;">free energy</span></strong></span></strong> (&Delta;G&deg;&prime;) of a chemical reaction&nbsp; 	Correct	E.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #009900;">increase</span></strong> the rate of a chemical reaction&nbsp; 	Incorrect
MC	<p>5392</p> <p>Which one of the following statements is<strong> <span style="color: #169179;"><strong>TRUE</strong></span> </strong> about enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> produce more product than substrate in a chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #009900;">increase</span></strong> the <strong><span style="color: #660000;">activation energy</span></strong> of a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #000099;">alter</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> stabilize the transition state in a chemical reaction&nbsp; 	Correct	E.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #990000;">reduce</span></strong> the rate of a chemical reaction&nbsp; 	Incorrect
MC	<p>57e5</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> can provide favorable microenvironments for a chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the Gibbs <strong><span style="color: #006600;">free energy</span></strong> (&Delta;G) of a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> only convert substrate to product and<strong> <strong>NOT</strong> </strong>the reverse&nbsp; 	Correct	E.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #990000;">decrease</span></strong> the <strong><span style="color: #660000;">activation energy</span></strong> of a chemical reaction&nbsp; 	Incorrect
MC	<p>598c</p> <p>Which one of the following statements is<strong> <span style="color: #169179;"><strong>TRUE</strong></span> </strong> about enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> are needed in large quantities as they are used up in a chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #990000;">reduce</span></strong> the rate of a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #000099;">alter</span></strong> the Gibbs <strong><span style="color: #006600;">free energy</span></strong> (&Delta;G) of a chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #009900;">increase</span></strong> the <strong><span style="color: #660000;">activation energy</span></strong> of a chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> stabilize the transition state in a chemical reaction&nbsp; 	Correct
MC	<p>5c12</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> stabilize the transition state in a chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> are needed in large quantities as they are used up in a chemical reaction&nbsp; 	Correct	C.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #009900;">increase</span></strong> the rate of a chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #990000;">reduce</span></strong> the <strong><span style="color: #660000;">activation energy</span></strong> of a chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i>enzymes</i></strong> can provide favorable microenvironments for a chemical reaction&nbsp; 	Incorrect
MC	<p>5c89</p> <p>Which one of the following statements is<strong> <span style="color: #169179;"><strong>TRUE</strong></span> </strong> about enzyme kinetics?</p>	A.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> cannot <strong><span style="color: #000099;"><strong><span style="color: #000099;">change</span></strong></span></strong> the equilibrium of the chemical reaction&nbsp; 	Correct	B.<strong> </strong><strong><i>enzymes</i></strong> are needed in large quantities as they are used up in a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #009900;">raise</span></strong> the <strong><span style="color: #660000;">activation energy</span></strong> of a chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #000099;">alter</span></strong> the standard <strong><span style="color: #006600;">free energy</span></strong> (&Delta;G&deg;&prime;) of a chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i>enzymes</i></strong> produce more product than substrate in a chemical reaction&nbsp; 	Incorrect
MC	<p>624b</p> <p>Which one of the following statements is<strong> <span style="color: #169179;"><strong>TRUE</strong></span> </strong> about enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> only allow chemical reactions to go forward&nbsp; 	Incorrect	B.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #000099;">alter</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #990000;">reduce</span></strong> the rate of a chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> can provide favorable microenvironments for a chemical reaction&nbsp; 	Correct	E.<strong> </strong><strong><i>enzymes</i></strong> provide the needed <strong><span style="color: #660000;">activation energy</span></strong> for a chemical reaction&nbsp; 	Incorrect
MC	<p>639c</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> stabilize the transition state in a chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the standard <strong><span style="color: #006600;">free energy</span></strong> (&Delta;G&deg;&prime;) of a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> provide the needed <strong><span style="color: #660000;"><strong><span style="color: #660000;">activation energy</span></strong></span></strong> for a chemical reaction&nbsp; 	Correct	D.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #009900;">increase</span></strong> the rate of a chemical reaction&nbsp; 	Incorrect
MC	<p>669f</p> <p>Which one of the following statements is<strong> <span style="color: #169179;"><strong>TRUE</strong></span> </strong> about enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #009900;">raise</span></strong> the <strong><span style="color: #660000;">activation energy</span></strong> of a chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #990000;">reduce</span></strong> the rate of a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> cannot <strong><span style="color: #000099;"><strong><span style="color: #000099;">change</span></strong></span></strong> the Gibbs <strong><span style="color: #006600;"><strong><span style="color: #006600;">free energy</span></strong></span></strong> (&Delta;G) of a chemical reaction&nbsp; 	Correct	D.<strong> </strong><strong><i>enzymes</i></strong> are needed in large quantities as they are used up in a chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i>enzymes</i></strong> only convert substrate to product and<strong> <strong>NOT</strong> </strong>the reverse&nbsp; 	Incorrect
MC	<p>678b</p> <p>Which one of the following statements is<strong> <span style="color: #169179;"><strong>TRUE</strong></span> </strong> about enzyme kinetics?</p>	A.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> can provide favorable microenvironments for a chemical reaction&nbsp; 	Correct	B.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #000099;">alter</span></strong> the standard <strong><span style="color: #006600;">free energy</span></strong> (&Delta;G&deg;&prime;) of a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #000099;">alter</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #990000;">reduce</span></strong> the rate of a chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i>enzymes</i></strong> produce more product than substrate in a chemical reaction&nbsp; 	Incorrect
MC	<p>6db0</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> regarding enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #990000;">decrease</span></strong> the <strong><span style="color: #660000;">activation energy</span></strong> of a chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> produce more product than substrate in a chemical reaction&nbsp; 	Correct	D.<strong> </strong><strong><i>enzymes</i></strong> can provide favorable microenvironments for a chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #009900;">increase</span></strong> the rate of a chemical reaction&nbsp; 	Incorrect
MC	<p>715d</p> <p>Which one of the following statements is<strong> <span style="color: #169179;"><strong>TRUE</strong></span> </strong> of enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> are needed in large quantities as they are used up in a chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i>enzymes</i></strong> make endergonic reactions proceed spontaneously&nbsp; 	Incorrect	C.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> <strong><span style="color: #990000;"><strong><span style="color: #990000;">lower</span></strong></span></strong> the <strong><span style="color: #660000;"><strong><span style="color: #660000;">activation energy</span></strong></span></strong> of a chemical reaction&nbsp; 	Correct	D.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #990000;">reduce</span></strong> the rate of a chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i>enzymes</i></strong> only allow chemical reactions to go forward&nbsp; 	Incorrect
MC	<p>75f4</p> <p>Which one of the following statements is<strong> <span style="color: #169179;"><strong>TRUE</strong></span> </strong> of enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #990000;">reduce</span></strong> the rate of a chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i>enzymes</i></strong> are needed in large quantities as they are used up in a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> stabilize the transition state in a chemical reaction&nbsp; 	Correct	D.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #000099;">alter</span></strong> the standard <strong><span style="color: #006600;">free energy</span></strong> (&Delta;G&deg;&prime;) of a chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the <strong><span style="color: #660000;">activation energy</span></strong> of the chemical reaction&nbsp; 	Incorrect
MC	<p>7976</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #009900;">increase</span></strong> the rate of a chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i>enzymes</i></strong> can provide favorable microenvironments for a chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #990000;">reduce</span></strong> the <strong><span style="color: #660000;">activation energy</span></strong> of a chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> produce more product than substrate in a chemical reaction&nbsp; 	Correct
MC	<p>91ba</p> <p>Which one of the following statements is<strong> <span style="color: #169179;"><strong>TRUE</strong></span> </strong> about enzyme kinetics?</p>	A.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> stabilize the transition state in a chemical reaction&nbsp; 	Correct	B.<strong> </strong><strong><i>enzymes</i></strong> force chemical reactions to go forward&nbsp; 	Incorrect	C.<strong> </strong><strong><i>enzymes</i></strong> are needed in large quantities as they are used up in a chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #000099;">alter</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i>enzymes</i></strong> provide the needed <strong><span style="color: #660000;">activation energy</span></strong> for a chemical reaction&nbsp; 	Incorrect
MC	<p>960b</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> can provide favorable microenvironments for a chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #990000;">lower</span></strong> the <strong><span style="color: #660000;">activation energy</span></strong> of a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the Gibbs <strong><span style="color: #006600;">free energy</span></strong> (&Delta;G) of a chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> produce more product than substrate in a chemical reaction&nbsp; 	Correct	E.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect
MC	<p>9750</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> regarding enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> stabilize the transition state in a chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #990000;">decrease</span></strong> the <strong><span style="color: #660000;">activation energy</span></strong> of a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> produce more product than substrate in a chemical reaction&nbsp; 	Correct	D.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the Gibbs <strong><span style="color: #006600;">free energy</span></strong> (&Delta;G) of a chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect
MC	<p>9a6c</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of enzyme kinetics?</p>	A.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> only allow chemical reactions to go forward&nbsp; 	Correct	B.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #990000;">lower</span></strong> the <strong><span style="color: #660000;">activation energy</span></strong> of a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the standard <strong><span style="color: #006600;">free energy</span></strong> (&Delta;G&deg;&prime;) of a chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #009900;">increase</span></strong> the rate of a chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i>enzymes</i></strong> can provide favorable microenvironments for a chemical reaction&nbsp; 	Incorrect
MC	<p>a022</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> regarding enzyme kinetics?</p>	A.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> only allow chemical reactions to go forward&nbsp; 	Correct	B.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the Gibbs <strong><span style="color: #006600;">free energy</span></strong> (&Delta;G) of a chemical reaction&nbsp; 	Incorrect	C.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i>enzymes</i></strong> stabilize the transition state in a chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i>enzymes</i></strong> can provide favorable microenvironments for a chemical reaction&nbsp; 	Incorrect
MC	<p>a251</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> regarding enzyme kinetics?</p>	A.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the Gibbs <strong><span style="color: #006600;">free energy</span></strong> (&Delta;G) of a chemical reaction&nbsp; 	Incorrect	B.<strong> </strong><strong><i><strong><i>enzymes</i></strong></i></strong> only convert substrate to product and<strong> <strong>NOT</strong> </strong>the reverse&nbsp; 	Correct	C.<strong> </strong><strong><i>enzymes</i></strong> stabilize the transition state in a chemical reaction&nbsp; 	Incorrect	D.<strong> </strong><strong><i>enzymes</i></strong> cannot <strong><span style="color: #000099;">change</span></strong> the equilibrium of the chemical reaction&nbsp; 	Incorrect	E.<strong> </strong><strong><i>enzymes</i></strong> <strong><span style="color: #990000;">lower</span></strong> the <strong><span style="color: #660000;">activation energy</span></strong> of a chemical reaction&nbsp; 	Incorrect
