MC	<p>02c0</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>maltase&nbsp; 	Correct	B.<strong> </strong>GTP&nbsp; 	Incorrect	C.<strong> </strong>galactose&nbsp; 	Incorrect	D.<strong> </strong>collagen&nbsp; 	Incorrect	E.<strong> </strong>estrogen&nbsp; 	Incorrect
MC	<p>9e5e</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>GMP&nbsp; 	Incorrect	B.<strong> </strong>calcium ions (Ca<sup>2+</sup>)&nbsp; 	Incorrect	C.<strong> </strong>maltase&nbsp; 	Correct	D.<strong> </strong>estrogen&nbsp; 	Incorrect	E.<strong> </strong>actin filaments&nbsp; 	Incorrect
MC	<p>9ea4</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>estrogen&nbsp; 	Incorrect	B.<strong> </strong>steroid&nbsp; 	Incorrect	C.<strong> </strong>oxygen (O<sub>2</sub>)&nbsp; 	Incorrect	D.<strong> </strong>glyceraldehyde-3-phosphate dehydrogenase (GAPDH)&nbsp; 	Correct	E.<strong> </strong>chloride ions, Cl<sup>-</sup>&nbsp; 	Incorrect
MC	<p>a183</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>maltase&nbsp; 	Correct	B.<strong> </strong>oxygen (O<sub>2</sub>)&nbsp; 	Incorrect	C.<strong> </strong>collagen&nbsp; 	Incorrect	D.<strong> </strong>AMP&nbsp; 	Incorrect	E.<strong> </strong>testosterone&nbsp; 	Incorrect
MC	<p>a29e</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>carbon dioxide (CO<sub>2</sub>)&nbsp; 	Incorrect	B.<strong> </strong>NADPH&nbsp; 	Incorrect	C.<strong> </strong>phosphofructokinase&nbsp; 	Correct	D.<strong> </strong>steroid&nbsp; 	Incorrect	E.<strong> </strong>cholesterol&nbsp; 	Incorrect
MC	<p>a33a</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>lactose&nbsp; 	Incorrect	B.<strong> </strong>carbonic anhydrase&nbsp; 	Correct	C.<strong> </strong>coenzyme A&nbsp; 	Incorrect	D.<strong> </strong>carbon dioxide (CO<sub>2</sub>)&nbsp; 	Incorrect	E.<strong> </strong>GTP&nbsp; 	Incorrect
MC	<p>a44c</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>ATP&nbsp; 	Incorrect	B.<strong> </strong>water (H<sub>2</sub>O)&nbsp; 	Incorrect	C.<strong> </strong>calcium ions (Ca<sup>2+</sup>)&nbsp; 	Incorrect	D.<strong> </strong>testosterone&nbsp; 	Incorrect	E.<strong> </strong>catalase&nbsp; 	Correct
MC	<p>a847</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>GTP&nbsp; 	Incorrect	B.<strong> </strong>amylopectin&nbsp; 	Incorrect	C.<strong> </strong>lactase&nbsp; 	Correct	D.<strong> </strong>collagen&nbsp; 	Incorrect	E.<strong> </strong>triacylglycerol&nbsp; 	Incorrect
MC	<p>ad42</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>chitin&nbsp; 	Incorrect	B.<strong> </strong>triglyceride&nbsp; 	Incorrect	C.<strong> </strong>DNA polymerase&nbsp; 	Correct	D.<strong> </strong>GTP&nbsp; 	Incorrect	E.<strong> </strong>collagen&nbsp; 	Incorrect
MC	<p>afc6</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>water (H<sub>2</sub>O)&nbsp; 	Incorrect	B.<strong> </strong>hexokinase&nbsp; 	Correct	C.<strong> </strong>albumin&nbsp; 	Incorrect	D.<strong> </strong>GDP&nbsp; 	Incorrect	E.<strong> </strong>manganese ions (Mn<sup>2+</sup>)&nbsp; 	Incorrect
MC	<p>b121</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>&alpha;-amylase&nbsp; 	Correct	B.<strong> </strong>GTP&nbsp; 	Incorrect	C.<strong> </strong>steroid&nbsp; 	Incorrect	D.<strong> </strong>FADH<sub>2</sub>&nbsp; 	Incorrect	E.<strong> </strong>water (H<sub>2</sub>O)&nbsp; 	Incorrect
MC	<p>b440</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>fatty acids&nbsp; 	Incorrect	B.<strong> </strong>water (H<sub>2</sub>O)&nbsp; 	Incorrect	C.<strong> </strong>magnesium ions (Mg<sup>2+</sup>)&nbsp; 	Incorrect	D.<strong> </strong>NADPH&nbsp; 	Incorrect	E.<strong> </strong>lactate dehydrogenase&nbsp; 	Correct
MC	<p>b723</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>albumin&nbsp; 	Incorrect	B.<strong> </strong>DNA polymerase&nbsp; 	Correct	C.<strong> </strong>chloride ions, Cl<sup>-</sup>&nbsp; 	Incorrect	D.<strong> </strong>NADPH&nbsp; 	Incorrect	E.<strong> </strong>testosterone&nbsp; 	Incorrect
MC	<p>b747</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>acetylcholinesterase&nbsp; 	Correct	B.<strong> </strong>GTP&nbsp; 	Incorrect	C.<strong> </strong>FADH<sub>2</sub>&nbsp; 	Incorrect	D.<strong> </strong>manganese ions (Mn<sup>2+</sup>)&nbsp; 	Incorrect	E.<strong> </strong>phospholipid&nbsp; 	Incorrect
MC	<p>b96a</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>ATP&nbsp; 	Incorrect	B.<strong> </strong>zinc ions, Zn<sup>2+</sup>&nbsp; 	Incorrect	C.<strong> </strong>chitin&nbsp; 	Incorrect	D.<strong> </strong>NADPH&nbsp; 	Incorrect	E.<strong> </strong>pyruvate decarboxylase&nbsp; 	Correct
MC	<p>bc36</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>oxygen (O<sub>2</sub>)&nbsp; 	Incorrect	B.<strong> </strong>triacylglycerol&nbsp; 	Incorrect	C.<strong> </strong>GTP&nbsp; 	Incorrect	D.<strong> </strong>acetylcholinesterase&nbsp; 	Correct	E.<strong> </strong>steroid&nbsp; 	Incorrect
MC	<p>bff6</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>coenzyme Q&nbsp; 	Incorrect	B.<strong> </strong>DNA polymerase&nbsp; 	Correct	C.<strong> </strong>albumin&nbsp; 	Incorrect	D.<strong> </strong>triacylglycerol&nbsp; 	Incorrect	E.<strong> </strong>chitin&nbsp; 	Incorrect
MC	<p>c4a7</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>lactose&nbsp; 	Incorrect	B.<strong> </strong>glyceraldehyde-3-phosphate dehydrogenase (GAPDH)&nbsp; 	Correct	C.<strong> </strong>potassium ions, K<sup>+</sup>&nbsp; 	Incorrect	D.<strong> </strong>NADPH&nbsp; 	Incorrect	E.<strong> </strong>oxygen (O<sub>2</sub>)&nbsp; 	Incorrect
MC	<p>c8d0</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>zinc ions, Zn<sup>2+</sup>&nbsp; 	Incorrect	B.<strong> </strong>testosterone&nbsp; 	Incorrect	C.<strong> </strong>cellulose&nbsp; 	Incorrect	D.<strong> </strong>intermediate filaments&nbsp; 	Incorrect	E.<strong> </strong>hexokinase&nbsp; 	Correct
MC	<p>caa8</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>triacylglycerol&nbsp; 	Incorrect	B.<strong> </strong>oxygen (O<sub>2</sub>)&nbsp; 	Incorrect	C.<strong> </strong>galactosidase&nbsp; 	Correct	D.<strong> </strong>testosterone&nbsp; 	Incorrect	E.<strong> </strong>cellulose&nbsp; 	Incorrect
MC	<p>cae2</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>carbon dioxide (CO<sub>2</sub>)&nbsp; 	Incorrect	B.<strong> </strong>triacylglycerol&nbsp; 	Incorrect	C.<strong> </strong>carbonic anhydrase&nbsp; 	Correct	D.<strong> </strong>albumin&nbsp; 	Incorrect	E.<strong> </strong>manganese ions (Mn<sup>2+</sup>)&nbsp; 	Incorrect
MC	<p>cb28</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>adenylyl cyclase&nbsp; 	Correct	B.<strong> </strong>phospholipid&nbsp; 	Incorrect	C.<strong> </strong>chitin&nbsp; 	Incorrect	D.<strong> </strong>chloride ions, Cl<sup>-</sup>&nbsp; 	Incorrect	E.<strong> </strong>coenzyme A&nbsp; 	Incorrect
MC	<p>cd18</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>pyruvate decarboxylase&nbsp; 	Correct	B.<strong> </strong>triacylglycerol&nbsp; 	Incorrect	C.<strong> </strong>chloride ions, Cl<sup>-</sup>&nbsp; 	Incorrect	D.<strong> </strong>fructose&nbsp; 	Incorrect	E.<strong> </strong>ADP&nbsp; 	Incorrect
MC	<p>cf10</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>catalase&nbsp; 	Correct	B.<strong> </strong>triacylglycerol&nbsp; 	Incorrect	C.<strong> </strong>water (H<sub>2</sub>O)&nbsp; 	Incorrect	D.<strong> </strong>testosterone&nbsp; 	Incorrect	E.<strong> </strong>NADH&nbsp; 	Incorrect
MC	<p>d005</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>intermediate filaments&nbsp; 	Incorrect	B.<strong> </strong>sucrase&nbsp; 	Correct	C.<strong> </strong>oxygen (O<sub>2</sub>)&nbsp; 	Incorrect	D.<strong> </strong>cholesterol&nbsp; 	Incorrect	E.<strong> </strong>steroid&nbsp; 	Incorrect
MC	<p>d15c</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>testosterone&nbsp; 	Incorrect	B.<strong> </strong>oxygen (O<sub>2</sub>)&nbsp; 	Incorrect	C.<strong> </strong>sodium ions (Na<sup>+</sup>)&nbsp; 	Incorrect	D.<strong> </strong>galactosidase&nbsp; 	Correct	E.<strong> </strong>NADPH&nbsp; 	Incorrect
MC	<p>d39b</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>cholesterol&nbsp; 	Incorrect	B.<strong> </strong>phosphofructokinase&nbsp; 	Correct	C.<strong> </strong>fructose&nbsp; 	Incorrect	D.<strong> </strong>magnesium ions (Mg<sup>2+</sup>)&nbsp; 	Incorrect	E.<strong> </strong>albumin&nbsp; 	Incorrect
MC	<p>d862</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>glycogen&nbsp; 	Incorrect	B.<strong> </strong>manganese ions (Mn<sup>2+</sup>)&nbsp; 	Incorrect	C.<strong> </strong>GDP&nbsp; 	Incorrect	D.<strong> </strong>sucrase&nbsp; 	Correct	E.<strong> </strong>steroid&nbsp; 	Incorrect
MC	<p>d864</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>phospholipid&nbsp; 	Incorrect	B.<strong> </strong>glycogen&nbsp; 	Incorrect	C.<strong> </strong>FADH<sub>2</sub>&nbsp; 	Incorrect	D.<strong> </strong>acetylcholinesterase&nbsp; 	Correct	E.<strong> </strong>intermediate filaments&nbsp; 	Incorrect
MC	<p>d927</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>zinc ions, Zn<sup>2+</sup>&nbsp; 	Incorrect	B.<strong> </strong>triglyceride&nbsp; 	Incorrect	C.<strong> </strong>cholesterol&nbsp; 	Incorrect	D.<strong> </strong>coenzyme Q&nbsp; 	Incorrect	E.<strong> </strong>DNA polymerase&nbsp; 	Correct
MC	<p>ddaf</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>cholesterol&nbsp; 	Incorrect	B.<strong> </strong>ADP&nbsp; 	Incorrect	C.<strong> </strong>triglyceride&nbsp; 	Incorrect	D.<strong> </strong>lactase&nbsp; 	Correct	E.<strong> </strong>coenzyme A&nbsp; 	Incorrect
MC	<p>dee8</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>ADP&nbsp; 	Incorrect	B.<strong> </strong>actin filaments&nbsp; 	Incorrect	C.<strong> </strong>calcium ions (Ca<sup>2+</sup>)&nbsp; 	Incorrect	D.<strong> </strong>sucrase&nbsp; 	Correct	E.<strong> </strong>estrogen&nbsp; 	Incorrect
MC	<p>df81</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>lactase&nbsp; 	Correct	B.<strong> </strong>NADPH&nbsp; 	Incorrect	C.<strong> </strong>zinc ions, Zn<sup>2+</sup>&nbsp; 	Incorrect	D.<strong> </strong>microtubules&nbsp; 	Incorrect	E.<strong> </strong>cholesterol&nbsp; 	Incorrect
MC	<p>e6d8</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>microtubules&nbsp; 	Incorrect	B.<strong> </strong>water (H<sub>2</sub>O)&nbsp; 	Incorrect	C.<strong> </strong>ATP&nbsp; 	Incorrect	D.<strong> </strong>glyceraldehyde-3-phosphate dehydrogenase (GAPDH)&nbsp; 	Correct	E.<strong> </strong>testosterone&nbsp; 	Incorrect
MC	<p>e9fb</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>albumin&nbsp; 	Incorrect	B.<strong> </strong>glyceraldehyde-3-phosphate dehydrogenase (GAPDH)&nbsp; 	Correct	C.<strong> </strong>triacylglycerol&nbsp; 	Incorrect	D.<strong> </strong>carbon dioxide (CO<sub>2</sub>)&nbsp; 	Incorrect	E.<strong> </strong>ATP&nbsp; 	Incorrect
MC	<p>eaf2</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>water (H<sub>2</sub>O)&nbsp; 	Incorrect	B.<strong> </strong>carbonic anhydrase&nbsp; 	Correct	C.<strong> </strong>triglyceride&nbsp; 	Incorrect	D.<strong> </strong>estrogen&nbsp; 	Incorrect	E.<strong> </strong>GDP&nbsp; 	Incorrect
MC	<p>ecd0</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>triacylglycerol&nbsp; 	Incorrect	B.<strong> </strong>catalase&nbsp; 	Correct	C.<strong> </strong>chitin&nbsp; 	Incorrect	D.<strong> </strong>cholesterol&nbsp; 	Incorrect	E.<strong> </strong>oxygen (O<sub>2</sub>)&nbsp; 	Incorrect
MC	<p>edc8</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>chloride ions, Cl<sup>-</sup>&nbsp; 	Incorrect	B.<strong> </strong>steroid&nbsp; 	Incorrect	C.<strong> </strong>NADH&nbsp; 	Incorrect	D.<strong> </strong>water (H<sub>2</sub>O)&nbsp; 	Incorrect	E.<strong> </strong>&alpha;-amylase&nbsp; 	Correct
MC	<p>f3cc</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>steroid&nbsp; 	Incorrect	B.<strong> </strong>DNA polymerase&nbsp; 	Correct	C.<strong> </strong>coenzyme Q&nbsp; 	Incorrect	D.<strong> </strong>GDP&nbsp; 	Incorrect	E.<strong> </strong>oxygen (O<sub>2</sub>)&nbsp; 	Incorrect
MC	<p>f477</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>microtubules&nbsp; 	Incorrect	B.<strong> </strong>sucrose&nbsp; 	Incorrect	C.<strong> </strong>estrogen&nbsp; 	Incorrect	D.<strong> </strong>steroid&nbsp; 	Incorrect	E.<strong> </strong>galactosidase&nbsp; 	Correct
MC	<p>f54a</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>estrogen&nbsp; 	Incorrect	B.<strong> </strong>phospholipid&nbsp; 	Incorrect	C.<strong> </strong>DNA polymerase&nbsp; 	Correct	D.<strong> </strong>coenzyme A&nbsp; 	Incorrect	E.<strong> </strong>steroid&nbsp; 	Incorrect
MC	<p>f646</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>galactosidase&nbsp; 	Correct	B.<strong> </strong>NADH&nbsp; 	Incorrect	C.<strong> </strong>cellulose&nbsp; 	Incorrect	D.<strong> </strong>steroid&nbsp; 	Incorrect	E.<strong> </strong>triglyceride&nbsp; 	Incorrect
MC	<p>f76a</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>cholesterol&nbsp; 	Incorrect	B.<strong> </strong>coenzyme A&nbsp; 	Incorrect	C.<strong> </strong>GTP&nbsp; 	Incorrect	D.<strong> </strong>copper ions, Cu<sup>2+</sup>&nbsp; 	Incorrect	E.<strong> </strong>carbonic anhydrase&nbsp; 	Correct
MC	<p>fa68</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>GMP&nbsp; 	Incorrect	B.<strong> </strong>phosphofructokinase&nbsp; 	Correct	C.<strong> </strong>steroid&nbsp; 	Incorrect	D.<strong> </strong>phospholipid&nbsp; 	Incorrect	E.<strong> </strong>NADPH&nbsp; 	Incorrect
MC	<p>fa7b</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>GMP&nbsp; 	Incorrect	B.<strong> </strong>glucose&nbsp; 	Incorrect	C.<strong> </strong>phospholipid&nbsp; 	Incorrect	D.<strong> </strong>acetylcholinesterase&nbsp; 	Correct	E.<strong> </strong>water (H<sub>2</sub>O)&nbsp; 	Incorrect
MC	<p>fbbf</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>actin filaments&nbsp; 	Incorrect	B.<strong> </strong>coenzyme Q&nbsp; 	Incorrect	C.<strong> </strong>DNA polymerase&nbsp; 	Correct	D.<strong> </strong>zinc ions, Zn<sup>2+</sup>&nbsp; 	Incorrect	E.<strong> </strong>triglyceride&nbsp; 	Incorrect
MC	<p>fe99</p> <p>Enzymes are biological catalysts that speed up chemical reactions in living organisms.</p><p>Which one of the following choices is most likely an enzyme?<br/><i>Hint: enzymes often have a distinct naming pattern that can help identify them.</i></p>	A.<strong> </strong>DNA polymerase&nbsp; 	Correct	B.<strong> </strong>water (H<sub>2</sub>O)&nbsp; 	Incorrect	C.<strong> </strong>fructose&nbsp; 	Incorrect	D.<strong> </strong>intermediate filaments&nbsp; 	Incorrect	E.<strong> </strong>steroid&nbsp; 	Incorrect
