MAT	<p>ccf9_ac71</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #b74300;">lipids</span></strong>	stearic acid &ndash; a fatty acid with 18 carbons	<strong><span style="color: #007a00;">proteins</span></strong>	threonine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	sorbose	<strong><span style="color: #c80085;">nucleic acids</span></strong>	thymine
MAT	<p>ccf9_7e00</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	trehalose	<strong><span style="color: #c80085;">nucleic acids</span></strong>	thymidine	<strong><span style="color: #b74300;">lipids</span></strong>	capric acid &ndash; a fatty acid with 10 carbons	<strong><span style="color: #007a00;">proteins</span></strong>	threonine
MAT	<p>ccf9_a1a6</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #007a00;">proteins</span></strong>	valine	<strong><span style="color: #b74300;">lipids</span></strong>	spermaceti wax &ndash; found in the head cavities of sperm whales	<strong><span style="color: #003fff;">carbohydrates</span></strong>	ribose	<strong><span style="color: #c80085;">nucleic acids</span></strong>	adenine
MAT	<p>ccf9_4f81</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	allose	<strong><span style="color: #007a00;">proteins</span></strong>	serum albumin &ndash; family of water-soluble polypeptides found in blood plasma	<strong><span style="color: #c80085;">nucleic acids</span></strong>	deoxyribonucleic acid	<strong><span style="color: #b74300;">lipids</span></strong>	diglycerides
MAT	<p>ccf9_e80a</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #b74300;">lipids</span></strong>	butyric acid &ndash; a fatty acid with 4 carbons	<strong><span style="color: #c80085;">nucleic acids</span></strong>	thymine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	ribulose	<strong><span style="color: #007a00;">proteins</span></strong>	asparagine
MAT	<p>ccf9_3f9a</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	cellulose	<strong><span style="color: #b74300;">lipids</span></strong>	lauric acid &ndash; a fatty acid with 12 carbons	<strong><span style="color: #007a00;">proteins</span></strong>	enzymes	<strong><span style="color: #c80085;">nucleic acids</span></strong>	cytosine
MAT	<p>ccf9_0785</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	hexose	<strong><span style="color: #007a00;">proteins</span></strong>	hemoglobin	<strong><span style="color: #c80085;">nucleic acids</span></strong>	adenosine triphosphate	<strong><span style="color: #b74300;">lipids</span></strong>	cholesterol
MAT	<p>ccf9_e20e</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	gulose	<strong><span style="color: #c80085;">nucleic acids</span></strong>	adenosine	<strong><span style="color: #b74300;">lipids</span></strong>	fatty acids	<strong><span style="color: #007a00;">proteins</span></strong>	phenylalanine
MAT	<p>ccf9_3184</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	uracil	<strong><span style="color: #003fff;">carbohydrates</span></strong>	pyranose	<strong><span style="color: #b74300;">lipids</span></strong>	steroids	<strong><span style="color: #007a00;">proteins</span></strong>	histidine
MAT	<p>ccf9_5f19</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #b74300;">lipids</span></strong>	steroids	<strong><span style="color: #c80085;">nucleic acids</span></strong>	DNA	<strong><span style="color: #007a00;">proteins</span></strong>	hemoglobin	<strong><span style="color: #003fff;">carbohydrates</span></strong>	fructose
MAT	<p>ccf9_ea5a</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	xylulose	<strong><span style="color: #c80085;">nucleic acids</span></strong>	thymidine	<strong><span style="color: #b74300;">lipids</span></strong>	carnauba wax &ndash; from leaves of the Brazilian palm tree	<strong><span style="color: #007a00;">proteins</span></strong>	glutamine
MAT	<p>ccf9_4085</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	fructose	<strong><span style="color: #b74300;">lipids</span></strong>	castor oil &ndash; oil pressed from castor beans	<strong><span style="color: #c80085;">nucleic acids</span></strong>	cytosine	<strong><span style="color: #007a00;">proteins</span></strong>	glutamine
MAT	<p>ccf9_48c6</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #007a00;">proteins</span></strong>	glutamine	<strong><span style="color: #b74300;">lipids</span></strong>	fatty acids	<strong><span style="color: #003fff;">carbohydrates</span></strong>	pectin &ndash; a heteropolysaccharide present in plant cell walls	<strong><span style="color: #c80085;">nucleic acids</span></strong>	cytidine
MAT	<p>ccf9_428f</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	starch	<strong><span style="color: #b74300;">lipids</span></strong>	carnauba wax &ndash; from leaves of the Brazilian palm tree	<strong><span style="color: #c80085;">nucleic acids</span></strong>	polynucleotides	<strong><span style="color: #007a00;">proteins</span></strong>	leucine
MAT	<p>ccf9_d6ec</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #b74300;">lipids</span></strong>	palmitic acid &ndash; a fatty acid with 16 carbons	<strong><span style="color: #007a00;">proteins</span></strong>	glutamic acid	<strong><span style="color: #c80085;">nucleic acids</span></strong>	guanosine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	sucrose
MAT	<p>ccf9_660d</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	adenosine	<strong><span style="color: #007a00;">proteins</span></strong>	leucine	<strong><span style="color: #b74300;">lipids</span></strong>	diglycerides	<strong><span style="color: #003fff;">carbohydrates</span></strong>	furanose
MAT	<p>ccf9_c36f</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	deoxyribonucleic acid	<strong><span style="color: #007a00;">proteins</span></strong>	glycine	<strong><span style="color: #b74300;">lipids</span></strong>	myristic acid &ndash; a fatty acid with 14 carbons	<strong><span style="color: #003fff;">carbohydrates</span></strong>	tagatose
MAT	<p>ccf9_8b22</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #007a00;">proteins</span></strong>	phenylalanine	<strong><span style="color: #b74300;">lipids</span></strong>	palmitic acid &ndash; a fatty acid with 16 carbons	<strong><span style="color: #003fff;">carbohydrates</span></strong>	amylose starch	<strong><span style="color: #c80085;">nucleic acids</span></strong>	polynucleotides
MAT	<p>ccf9_530f</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	adenine	<strong><span style="color: #b74300;">lipids</span></strong>	monoglycerides	<strong><span style="color: #007a00;">proteins</span></strong>	lactalbumin &ndash; whey polypeptides found in milk	<strong><span style="color: #003fff;">carbohydrates</span></strong>	polysaccharides
MAT	<p>ccf9_4c89</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #b74300;">lipids</span></strong>	triglycerides	<strong><span style="color: #c80085;">nucleic acids</span></strong>	ribonucleic acid	<strong><span style="color: #007a00;">proteins</span></strong>	phenylalanine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	agarose &ndash; a heteropolysaccharide extracted from certain red seaweed
MAT	<p>ccf9_b1c3</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #007a00;">proteins</span></strong>	glycine	<strong><span style="color: #c80085;">nucleic acids</span></strong>	guanine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	ketose	<strong><span style="color: #b74300;">lipids</span></strong>	caproic acid &ndash; a fatty acid with 6 carbons
MAT	<p>ccf9_a234</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	thymidine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	resistant starch	<strong><span style="color: #b74300;">lipids</span></strong>	lauric acid &ndash; a fatty acid with 12 carbons	<strong><span style="color: #007a00;">proteins</span></strong>	lysine
MAT	<p>ccf9_a7ca</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	DNA	<strong><span style="color: #003fff;">carbohydrates</span></strong>	erythrulose	<strong><span style="color: #007a00;">proteins</span></strong>	collagen	<strong><span style="color: #b74300;">lipids</span></strong>	steroids
MAT	<p>ccf9_a18f</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #b74300;">lipids</span></strong>	spermaceti wax &ndash; found in the head cavities of sperm whales	<strong><span style="color: #c80085;">nucleic acids</span></strong>	guanosine triphosphate	<strong><span style="color: #007a00;">proteins</span></strong>	enzymes	<strong><span style="color: #003fff;">carbohydrates</span></strong>	erythrulose
MAT	<p>ccf9_e435</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #b74300;">lipids</span></strong>	phospho<strong><span style="color: #b74300;">lipids</span></strong>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	pectin &ndash; a heteropolysaccharide present in plant cell walls	<strong><span style="color: #007a00;">proteins</span></strong>	polypeptides	<strong><span style="color: #c80085;">nucleic acids</span></strong>	guanosine
MAT	<p>ccf9_6089</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #007a00;">proteins</span></strong>	valine	<strong><span style="color: #b74300;">lipids</span></strong>	capric acid &ndash; a fatty acid with 10 carbons	<strong><span style="color: #003fff;">carbohydrates</span></strong>	ketose	<strong><span style="color: #c80085;">nucleic acids</span></strong>	cytosine
MAT	<p>ccf9_ae5d</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #b74300;">lipids</span></strong>	sphingosine	<strong><span style="color: #007a00;">proteins</span></strong>	arginine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	mannose	<strong><span style="color: #c80085;">nucleic acids</span></strong>	uridine
MAT	<p>ccf9_d0c6</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #007a00;">proteins</span></strong>	tyrosine	<strong><span style="color: #b74300;">lipids</span></strong>	diglycerides	<strong><span style="color: #003fff;">carbohydrates</span></strong>	furanose	<strong><span style="color: #c80085;">nucleic acids</span></strong>	guanosine
MAT	<p>ccf9_45f8</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	resistant starch	<strong><span style="color: #007a00;">proteins</span></strong>	serine	<strong><span style="color: #c80085;">nucleic acids</span></strong>	guanosine triphosphate	<strong><span style="color: #b74300;">lipids</span></strong>	myristic acid &ndash; a fatty acid with 14 carbons
MAT	<p>ccf9_95aa</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	ribonucleic acid	<strong><span style="color: #007a00;">proteins</span></strong>	alanine	<strong><span style="color: #b74300;">lipids</span></strong>	fatty acids	<strong><span style="color: #003fff;">carbohydrates</span></strong>	oligosaccharides
MAT	<p>ccf9_c499</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	fructose	<strong><span style="color: #b74300;">lipids</span></strong>	steroids	<strong><span style="color: #c80085;">nucleic acids</span></strong>	adenine	<strong><span style="color: #007a00;">proteins</span></strong>	valine
MAT	<p>ccf9_a7e8</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	ribonucleic acid	<strong><span style="color: #b74300;">lipids</span></strong>	castor oil &ndash; oil pressed from castor beans	<strong><span style="color: #003fff;">carbohydrates</span></strong>	hexose	<strong><span style="color: #007a00;">proteins</span></strong>	lysine
MAT	<p>ccf9_72e6</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	xylose	<strong><span style="color: #b74300;">lipids</span></strong>	butyric acid &ndash; a fatty acid with 4 carbons	<strong><span style="color: #c80085;">nucleic acids</span></strong>	adenine	<strong><span style="color: #007a00;">proteins</span></strong>	chymotypsin
MAT	<p>ccf9_f97b</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #b74300;">lipids</span></strong>	monoglycerides	<strong><span style="color: #003fff;">carbohydrates</span></strong>	arabinose	<strong><span style="color: #c80085;">nucleic acids</span></strong>	RNA	<strong><span style="color: #007a00;">proteins</span></strong>	aspartic acid
MAT	<p>ccf9_b734</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #b74300;">lipids</span></strong>	monoglycerides	<strong><span style="color: #003fff;">carbohydrates</span></strong>	glucose	<strong><span style="color: #007a00;">proteins</span></strong>	valine	<strong><span style="color: #c80085;">nucleic acids</span></strong>	uracil
MAT	<p>ccf9_595c</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #007a00;">proteins</span></strong>	threonine	<strong><span style="color: #b74300;">lipids</span></strong>	castor oil &ndash; oil pressed from castor beans	<strong><span style="color: #c80085;">nucleic acids</span></strong>	adenosine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	hemicellulose
MAT	<p>ccf9_b0a0</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #007a00;">proteins</span></strong>	amino acids	<strong><span style="color: #b74300;">lipids</span></strong>	phosphatidylcholine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	fiber	<strong><span style="color: #c80085;">nucleic acids</span></strong>	uracil
MAT	<p>ccf9_8624</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	cytosine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	talose	<strong><span style="color: #b74300;">lipids</span></strong>	caprylic acid &ndash; a fatty acid with 8 carbons	<strong><span style="color: #007a00;">proteins</span></strong>	methionine
MAT	<p>ccf9_135a</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	guanine	<strong><span style="color: #b74300;">lipids</span></strong>	phosphatidylcholine	<strong><span style="color: #007a00;">proteins</span></strong>	aspartate	<strong><span style="color: #003fff;">carbohydrates</span></strong>	threose
MAT	<p>ccf9_e729</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	deoxyribonucleic acid	<strong><span style="color: #003fff;">carbohydrates</span></strong>	altrose	<strong><span style="color: #b74300;">lipids</span></strong>	membrane bilayer	<strong><span style="color: #007a00;">proteins</span></strong>	chymotypsin
MAT	<p>ccf9_2eab</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #b74300;">lipids</span></strong>	myristic acid &ndash; a fatty acid with 14 carbons	<strong><span style="color: #c80085;">nucleic acids</span></strong>	thymine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	sucrose	<strong><span style="color: #007a00;">proteins</span></strong>	cysteine
MAT	<p>ccf9_a02d</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	ATP	<strong><span style="color: #b74300;">lipids</span></strong>	capric acid &ndash; a fatty acid with 10 carbons	<strong><span style="color: #007a00;">proteins</span></strong>	insulin	<strong><span style="color: #003fff;">carbohydrates</span></strong>	maltodextrin
MAT	<p>ccf9_59f6</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	ribonucleic acid	<strong><span style="color: #007a00;">proteins</span></strong>	alanine	<strong><span style="color: #b74300;">lipids</span></strong>	castor oil &ndash; oil pressed from castor beans	<strong><span style="color: #003fff;">carbohydrates</span></strong>	resistant starch
MAT	<p>ccf9_d31e</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	adenosine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	furanose	<strong><span style="color: #b74300;">lipids</span></strong>	estrogen	<strong><span style="color: #007a00;">proteins</span></strong>	phenylalanine
MAT	<p>ccf9_91e2</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #007a00;">proteins</span></strong>	glutamic acid	<strong><span style="color: #b74300;">lipids</span></strong>	membrane bilayer	<strong><span style="color: #c80085;">nucleic acids</span></strong>	ATP	<strong><span style="color: #003fff;">carbohydrates</span></strong>	fiber
MAT	<p>ccf9_15f0</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	uracil	<strong><span style="color: #007a00;">proteins</span></strong>	tryptophan	<strong><span style="color: #003fff;">carbohydrates</span></strong>	sucrose	<strong><span style="color: #b74300;">lipids</span></strong>	testosterone
MAT	<p>ccf9_880a</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #007a00;">proteins</span></strong>	polypeptides	<strong><span style="color: #b74300;">lipids</span></strong>	estrogen	<strong><span style="color: #c80085;">nucleic acids</span></strong>	ATP	<strong><span style="color: #003fff;">carbohydrates</span></strong>	fiber
MAT	<p>ccf9_78a5</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #007a00;">proteins</span></strong>	collagen	<strong><span style="color: #c80085;">nucleic acids</span></strong>	uridine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	tagatose	<strong><span style="color: #b74300;">lipids</span></strong>	vegetable oil
MAT	<p>ccf9_d4e5</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	adenosine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	idose	<strong><span style="color: #007a00;">proteins</span></strong>	polypeptides	<strong><span style="color: #b74300;">lipids</span></strong>	palmitic acid &ndash; a fatty acid with 16 carbons
MAT	<p>ccf9_8629</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	psicose	<strong><span style="color: #b74300;">lipids</span></strong>	lauric acid &ndash; a fatty acid with 12 carbons	<strong><span style="color: #007a00;">proteins</span></strong>	lactalbumin &ndash; whey polypeptides found in milk	<strong><span style="color: #c80085;">nucleic acids</span></strong>	adenine
MAT	<p>ccf9_a0af</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	glucose	<strong><span style="color: #c80085;">nucleic acids</span></strong>	polynucleotides	<strong><span style="color: #b74300;">lipids</span></strong>	capric acid &ndash; a fatty acid with 10 carbons	<strong><span style="color: #007a00;">proteins</span></strong>	methionine
MAT	<p>ccf9_fd31</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	adenine	<strong><span style="color: #b74300;">lipids</span></strong>	butyric acid &ndash; a fatty acid with 4 carbons	<strong><span style="color: #003fff;">carbohydrates</span></strong>	mannose	<strong><span style="color: #007a00;">proteins</span></strong>	aspartic acid
MAT	<p>ccf9_d68a</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	gulose	<strong><span style="color: #007a00;">proteins</span></strong>	lactalbumin &ndash; whey polypeptides found in milk	<strong><span style="color: #c80085;">nucleic acids</span></strong>	RNA	<strong><span style="color: #b74300;">lipids</span></strong>	shellac wax &ndash; secreted by the female lac bug
MAT	<p>ccf9_63e6</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	adenine	<strong><span style="color: #007a00;">proteins</span></strong>	aspartic acid	<strong><span style="color: #003fff;">carbohydrates</span></strong>	xylose	<strong><span style="color: #b74300;">lipids</span></strong>	sphingosine
MAT	<p>ccf9_c1be</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #007a00;">proteins</span></strong>	chymotypsin	<strong><span style="color: #c80085;">nucleic acids</span></strong>	thymine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	dextrose	<strong><span style="color: #b74300;">lipids</span></strong>	caprylic acid &ndash; a fatty acid with 8 carbons
MAT	<p>ccf9_6a10</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #007a00;">proteins</span></strong>	amino acids	<strong><span style="color: #c80085;">nucleic acids</span></strong>	thymine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	trehalose	<strong><span style="color: #b74300;">lipids</span></strong>	shellac wax &ndash; secreted by the female lac bug
MAT	<p>ccf9_7ae3</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	maltose	<strong><span style="color: #c80085;">nucleic acids</span></strong>	guanine	<strong><span style="color: #007a00;">proteins</span></strong>	serine	<strong><span style="color: #b74300;">lipids</span></strong>	beeswax
MAT	<p>ccf9_c7a1</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	guanosine	<strong><span style="color: #b74300;">lipids</span></strong>	phosphatidylcholine	<strong><span style="color: #007a00;">proteins</span></strong>	glutamate	<strong><span style="color: #003fff;">carbohydrates</span></strong>	glycogen
MAT	<p>ccf9_48f1</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	oligosaccharides	<strong><span style="color: #007a00;">proteins</span></strong>	isoleucine	<strong><span style="color: #c80085;">nucleic acids</span></strong>	guanine	<strong><span style="color: #b74300;">lipids</span></strong>	spermaceti wax &ndash; found in the head cavities of sperm whales
MAT	<p>ccf9_a884</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	ribonucleic acid	<strong><span style="color: #b74300;">lipids</span></strong>	sphingo<strong><span style="color: #b74300;">lipids</span></strong>	<strong><span style="color: #007a00;">proteins</span></strong>	aspartate	<strong><span style="color: #003fff;">carbohydrates</span></strong>	pectin &ndash; a heteropolysaccharide present in plant cell walls
MAT	<p>ccf9_1d12</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #c80085;">nucleic acids</span></strong>	ATP	<strong><span style="color: #003fff;">carbohydrates</span></strong>	agarose &ndash; a heteropolysaccharide extracted from certain red seaweed	<strong><span style="color: #b74300;">lipids</span></strong>	lanolin or wool wax &ndash; secreted by the sebaceous glands of sheep	<strong><span style="color: #007a00;">proteins</span></strong>	cysteine
MAT	<p>ccf9_b6da</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #b74300;">lipids</span></strong>	triglycerides	<strong><span style="color: #003fff;">carbohydrates</span></strong>	maltodextrin	<strong><span style="color: #007a00;">proteins</span></strong>	aspartic acid	<strong><span style="color: #c80085;">nucleic acids</span></strong>	uracil
MAT	<p>ccf9_d9b7</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #b74300;">lipids</span></strong>	estrogen	<strong><span style="color: #003fff;">carbohydrates</span></strong>	trehalose	<strong><span style="color: #c80085;">nucleic acids</span></strong>	guanosine triphosphate	<strong><span style="color: #007a00;">proteins</span></strong>	asparagine
MAT	<p>ccf9_ec25</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #003fff;">carbohydrates</span></strong>	lactose	<strong><span style="color: #b74300;">lipids</span></strong>	monoglycerides	<strong><span style="color: #007a00;">proteins</span></strong>	chymotypsin	<strong><span style="color: #c80085;">nucleic acids</span></strong>	nucleotides
MAT	<p>ccf9_9e84</p> <p>Match each of the following types of macromolecules with their corresponding macromolecules.</p><p><i>Note:</i> Each choice will be used exactly once.</p>	<strong><span style="color: #b74300;">lipids</span></strong>	palmitic acid &ndash; a fatty acid with 16 carbons	<strong><span style="color: #007a00;">proteins</span></strong>	glutamic acid	<strong><span style="color: #c80085;">nucleic acids</span></strong>	thymidine	<strong><span style="color: #003fff;">carbohydrates</span></strong>	sorbose
